,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Heat,Depart,DewPoint,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month
3614,T028,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.986921,-87.689778,7
3615,T028,CULEX PIPIENS/RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.986921,-87.689778,7
3616,T028,CULEX RESTUANS,37,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.986921,-87.689778,7
3617,T030,CULEX PIPIENS/RESTUANS,6,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.89923,-87.716788,7
3618,T030,CULEX RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.89923,-87.716788,7
3619,T031,CULEX PIPIENS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.801498,-87.763416,7
3620,T031,CULEX PIPIENS/RESTUANS,67,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.801498,-87.763416,7
3621,T031,CULEX RESTUANS,31,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.801498,-87.763416,7
3622,T039,CULEX PIPIENS/RESTUANS,3,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.911824,-87.726737,7
3623,T043,CULEX PIPIENS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.857402,-87.694991,7
3624,T043,CULEX PIPIENS/RESTUANS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.857402,-87.694991,7
3625,T043,CULEX RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.857402,-87.694991,7
3626,T046,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.891118,-87.65449100000002,7
3627,T046,CULEX PIPIENS/RESTUANS,9,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.891118,-87.65449100000002,7
3628,T046,CULEX RESTUANS,9,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.891118,-87.65449100000002,7
3629,T046,CULEX SALINARIUS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.891118,-87.65449100000002,7
3630,T047,CULEX PIPIENS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.868142,-87.696269,7
3631,T047,CULEX PIPIENS/RESTUANS,5,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.868142,-87.696269,7
3632,T047,CULEX RESTUANS,5,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.868142,-87.696269,7
3633,T048,CULEX PIPIENS/RESTUANS,26,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.867108,-87.654224,7
3634,T048,CULEX RESTUANS,11,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.867108,-87.654224,7
3635,T049,CULEX PIPIENS/RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.896282,-87.655232,7
3636,T049,CULEX RESTUANS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.896282,-87.655232,7
3637,T054,CULEX PIPIENS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.921965,-87.632085,7
3638,T054,CULEX PIPIENS/RESTUANS,9,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.921965,-87.632085,7
3639,T054,CULEX RESTUANS,11,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.921965,-87.632085,7
3640,T054,CULEX SALINARIUS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.921965,-87.632085,7
3641,T061,CULEX PIPIENS/RESTUANS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.801179,-87.679447,7
3642,T062,CULEX PIPIENS/RESTUANS,5,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.800737,-87.71188000000002,7
3643,T062,CULEX RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.800737,-87.71188000000002,7
3644,T063,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.82561,-87.726549,7
3645,T063,CULEX RESTUANS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.82561,-87.726549,7
3646,T063,CULEX SALINARIUS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.82561,-87.726549,7
3647,T065,CULEX RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.778297,-87.752411,7
3648,T066,CULEX PIPIENS/RESTUANS,10,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.77166,-87.703047,7
3649,T069,CULEX PIPIENS/RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.768388,-87.678649,7
3650,T069,CULEX RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.768388,-87.678649,7
3651,T073,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.773215,-87.60088,7
3652,T073,CULEX PIPIENS/RESTUANS,11,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.773215,-87.60088,7
3653,T073,CULEX RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.773215,-87.60088,7
3654,T074,CULEX PIPIENS/RESTUANS,14,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.822536,-87.66634300000003,7
3655,T074,CULEX RESTUANS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.822536,-87.66634300000003,7
3656,T079,CULEX PIPIENS/RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.766202,-87.562889,7
3657,T080,CULEX PIPIENS/RESTUANS,3,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.754676,-87.612922,7
3658,T080,CULEX RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.754676,-87.612922,7
3659,T081,CULEX PIPIENS/RESTUANS,3,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.821582,-87.62779599999998,7
3660,T082,CULEX PIPIENS/RESTUANS,7,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.803423,-87.642984,7
3661,T082,CULEX RESTUANS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.803423,-87.642984,7
3662,T083,CULEX PIPIENS/RESTUANS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.754292,-87.590773,7
3663,T089,CULEX PIPIENS/RESTUANS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.723195,-87.64997,7
3664,T090,CULEX PIPIENS/RESTUANS,23,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.868077,-87.666901,7
3665,T090,CULEX RESTUANS,37,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.868077,-87.666901,7
3666,T094,CULEX PIPIENS/RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.720848,-87.666014,7
3667,T094,CULEX RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.720848,-87.666014,7
3668,T095,CULEX PIPIENS/RESTUANS,47,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.704336,-87.70373599999998,7
3669,T095,CULEX RESTUANS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.704336,-87.70373599999998,7
3670,T102,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.750498,-87.605294,7
3671,T102,CULEX PIPIENS/RESTUANS,25,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.750498,-87.605294,7
3672,T102,CULEX RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.750498,-87.605294,7
3673,T114,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.798697,-87.736812,7
3674,T114,CULEX PIPIENS/RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.798697,-87.736812,7
3675,T114,CULEX RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.798697,-87.736812,7
3676,T115,CULEX PIPIENS/RESTUANS,3,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.673408,-87.599862,7
3677,T128,CULEX PIPIENS/RESTUANS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.704572,-87.56566600000002,7
3678,T128,CULEX RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.704572,-87.56566600000002,7
3679,T135,CULEX PIPIENS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.662014,-87.72460799999998,7
3680,T135,CULEX PIPIENS/RESTUANS,113,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.662014,-87.72460799999998,7
3681,T135,CULEX RESTUANS,35,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.662014,-87.72460799999998,7
3682,T138,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.72646500000001,-87.585413,7
3683,T138,CULEX PIPIENS/RESTUANS,17,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.72646500000001,-87.585413,7
3684,T138,CULEX RESTUANS,6,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.72646500000001,-87.585413,7
3685,T144,CULEX PIPIENS/RESTUANS,14,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.94016,-87.794896,7
3686,T145,CULEX PIPIENS/RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.878114,-87.629798,7
3687,T148,CULEX PIPIENS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,42.01743,-87.68776899999997,7
3688,T148,CULEX PIPIENS/RESTUANS,10,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,42.01743,-87.68776899999997,7
3689,T148,CULEX RESTUANS,7,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,42.01743,-87.68776899999997,7
3690,T151,CULEX PIPIENS/RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.916265,-87.800515,7
3691,T152,CULEX PIPIENS/RESTUANS,7,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.846075,-87.716277,7
3692,T152,CULEX RESTUANS,3,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.846075,-87.716277,7
3693,T153,CULEX PIPIENS/RESTUANS,3,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.907645,-87.760886,7
3694,T153,CULEX RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.907645,-87.760886,7
3695,T155,CULEX PIPIENS/RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.776156,-87.778927,7
3696,T155,CULEX RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.776156,-87.778927,7
3697,T158,CULEX PIPIENS,3,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.682587,-87.707973,7
3698,T158,CULEX PIPIENS/RESTUANS,47,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.682587,-87.707973,7
3699,T158,CULEX RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.682587,-87.707973,7
3700,T159,CULEX PIPIENS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.732984,-87.649642,7
3701,T159,CULEX PIPIENS/RESTUANS,10,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.732984,-87.649642,7
3702,T159,CULEX RESTUANS,18,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.732984,-87.649642,7
3703,T159,CULEX SALINARIUS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.732984,-87.649642,7
3704,T160,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.903002,-87.68826700000002,7
3705,T160,CULEX PIPIENS/RESTUANS,20,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.903002,-87.68826700000002,7
3706,T160,CULEX RESTUANS,21,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.903002,-87.68826700000002,7
3707,T200,CULEX RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.678618,-87.559308,7
3708,T209,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.740641,-87.546587,7
3709,T209,CULEX PIPIENS/RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.740641,-87.546587,7
3710,T209,CULEX RESTUANS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.740641,-87.546587,7
3711,T212,CULEX PIPIENS,5,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.680946,-87.535198,7
3712,T212,CULEX PIPIENS/RESTUANS,64,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.680946,-87.535198,7
3713,T212,CULEX RESTUANS,27,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.680946,-87.535198,7
3714,T218,CULEX PIPIENS,3,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.948167,-87.730698,7
3715,T218,CULEX PIPIENS/RESTUANS,30,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.948167,-87.730698,7
3716,T218,CULEX RESTUANS,7,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.948167,-87.730698,7
3717,T220,CULEX PIPIENS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.963976,-87.69181,7
3718,T220,CULEX PIPIENS/RESTUANS,31,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.963976,-87.69181,7
3719,T220,CULEX RESTUANS,25,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.963976,-87.69181,7
3720,T221,CULEX PIPIENS,3,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.659112,-87.53869300000002,7
3721,T221,CULEX PIPIENS/RESTUANS,62,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.659112,-87.53869300000002,7
3722,T221,CULEX RESTUANS,6,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.659112,-87.53869300000002,7
3723,T222,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.925198,-87.746381,7
3724,T222,CULEX PIPIENS/RESTUANS,14,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.925198,-87.746381,7
3725,T222,CULEX RESTUANS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.925198,-87.746381,7
3726,T223,CULEX PIPIENS,1,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.973845,-87.805059,7
3727,T225,CULEX PIPIENS,4,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.743402,-87.731435,7
3728,T225,CULEX PIPIENS/RESTUANS,38,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.743402,-87.731435,7
3729,T225,CULEX RESTUANS,13,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.743402,-87.731435,7
3730,T227,CULEX PIPIENS/RESTUANS,3,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.728495,-87.60096300000002,7
3731,T900,CULEX PIPIENS,5,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.974689,-87.890615,7
3732,T900,CULEX PIPIENS/RESTUANS,246,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.974689,-87.890615,7
3733,T900,CULEX RESTUANS,54,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.974689,-87.890615,7
3734,T903,CULEX PIPIENS,2,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.957799,-87.930995,7
3735,T903,CULEX PIPIENS/RESTUANS,27,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.957799,-87.930995,7
3736,T903,CULEX RESTUANS,6,0,53640,70.0,57.5,64.0,10.35,29.5,10.6,1925,1.0,-10,53.45788043478261,0.0, ,0.0,29.18,41.957799,-87.930995,7
3737,T002,CULEX PIPIENS,4,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.95469,-87.800991,7
3738,T002,CULEX PIPIENS/RESTUANS,215,1,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.95469,-87.800991,7
3739,T002,CULEX RESTUANS,18,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.95469,-87.800991,7
3740,T003,CULEX PIPIENS/RESTUANS,8,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.964242,-87.757639,7
3741,T003,CULEX RESTUANS,3,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.964242,-87.757639,7
3742,T008,CULEX PIPIENS/RESTUANS,11,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,42.008314,-87.77792099999998,7
3743,T008,CULEX RESTUANS,7,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,42.008314,-87.77792099999998,7
3744,T009,CULEX PIPIENS/RESTUANS,47,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.98196400000001,-87.812827,7
3745,T009,CULEX PIPIENS/RESTUANS,47,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.99247800000001,-87.862995,7
3746,T009,CULEX RESTUANS,15,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.98196400000001,-87.812827,7
3747,T009,CULEX RESTUANS,15,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.99247800000001,-87.862995,7
3748,T011,CULEX PIPIENS,1,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.944869,-87.832763,7
3749,T011,CULEX PIPIENS/RESTUANS,31,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.944869,-87.832763,7
3750,T011,CULEX RESTUANS,7,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.944869,-87.832763,7
3751,T016,CULEX PIPIENS,1,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,42.011601,-87.81150600000002,7
3752,T016,CULEX PIPIENS/RESTUANS,5,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,42.011601,-87.81150600000002,7
3753,T016,CULEX RESTUANS,1,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,42.011601,-87.81150600000002,7
3754,T017,CULEX PIPIENS/RESTUANS,7,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.960616,-87.777189,7
3755,T017,CULEX RESTUANS,1,0,52920,83.0,61.5,72.5,8.8,23.0,9.7,1919,0.0,-2,53.45788043478261,7.5,TSRA RA,0.165,29.11,41.960616,-87.777189,7
